x0b,x0w,x1b,x1w,x2b,x2w,x3b,x3w,x4b,x4w,x5b,x5w,x6b,x6w,x7b,x7w,x8b,x8w,x9b,x9w,x10b,x10w,x11b,x11w,x12b,x12w,x13b,x13w,x14b,x14w,x15b,x15w,x16b,x16w
-5.32,5.32,-1.72,1.72,-1.56,1.56,0.5,-0.5,20.0,-20.0,-9.83,9.83,-20.0,20.0,-7.1,7.1,-6.34,6.34,-11.15,11.15,-3.87,3.87,7.26,-7.26,-0.38,0.38,8.27,-8.27,-11.04,11.04,3.86,-3.86,10.23,-10.23
-5.32,5.32,-1.61,1.61,-1.56,1.56,0.5,-0.5,20.0,-20.0,-9.83,9.83,-20.0,20.0,-7.1,7.1,-6.34,6.34,-11.15,11.15,-3.87,3.87,7.26,-7.26,-3.67,3.67,8.27,-8.27,-11.04,11.04,3.86,-3.86,10.23,-10.23
-5.32,5.32,-1.61,1.61,-1.56,1.56,0.5,-0.5,20.0,-20.0,-9.83,9.83,-20.0,20.0,-7.1,7.1,-6.34,6.34,-11.15,11.15,-3.87,3.87,7.26,-7.26,-3.67,3.67,8.27,-8.27,-11.04,11.04,3.86,-3.86,10.23,-10.23
-5.32,5.32,-1.61,1.61,-1.56,1.56,0.5,-0.5,20.0,-20.0,-9.83,9.83,-20.0,20.0,-7.1,7.1,-6.34,6.34,-11.15,11.15,-3.87,3.87,7.26,-7.26,-3.67,3.67,8.27,-8.27,-11.04,11.04,3.86,-3.86,10.23,-10.23
-5.32,5.32,-1.61,1.61,-1.56,1.56,0.5,-0.5,20.0,-20.0,-9.83,9.83,-20.0,20.0,-4.45,4.45,-6.34,6.34,-14.48,14.48,-1.35,1.35,7.26,-7.26,-3.67,3.67,8.27,-8.27,-4.34,4.34,3.86,-3.86,10.23,-10.23
-5.32,5.32,-1.61,1.61,-1.56,1.56,0.5,-0.5,20.0,-20.0,-9.83,9.83,-20.0,20.0,-4.45,4.45,-6.34,6.34,-16.47,16.47,-1.35,1.35,7.26,-7.26,-3.67,3.67,8.27,-8.27,-4.34,4.34,3.86,-3.86,10.23,-10.23
-5.32,5.32,-1.61,1.61,-2.31,2.31,0.5,-0.5,20.0,-20.0,-9.83,9.83,-20.0,20.0,-4.45,4.45,-6.89,6.89,-16.47,16.47,-1.35,1.35,7.08,-7.08,-3.67,3.67,8.27,-8.27,-4.34,4.34,3.86,-3.86,10.23,-10.23
-5.32,5.32,-1.61,1.61,-2.31,2.31,0.5,-0.5,20.0,-20.0,-9.83,9.83,-20.0,20.0,-4.45,4.45,-6.89,6.89,-16.47,16.47,-1.35,1.35,7.08,-7.08,-3.67,3.67,8.27,-8.27,-4.34,4.34,3.86,-3.86,10.23,-10.23
-5.32,5.32,-1.61,1.61,-2.31,2.31,0.5,-0.5,20.0,-20.0,-9.83,9.83,-20.0,20.0,-4.45,4.45,-6.89,6.89,-19.35,19.35,-1.35,1.35,7.08,-7.08,-3.67,3.67,8.27,-8.27,-4.34,4.34,3.86,-3.86,10.23,-10.23
-5.5,5.5,-1.61,1.61,-2.31,2.31,0.5,-0.5,20.0,-20.0,-9.83,9.83,-20.0,20.0,-4.45,4.45,-6.89,6.89,-19.35,19.35,-1.35,1.35,7.08,-7.08,-3.67,3.67,8.27,-8.27,-4.34,4.34,3.86,-3.86,10.23,-10.23
-5.5,5.5,-1.61,1.61,-2.31,2.31,0.5,-0.5,20.0,-20.0,-9.83,9.83,-20.0,20.0,-4.45,4.45,-6.89,6.89,-13.54,13.54,-1.35,1.35,7.08,-7.08,-3.67,3.67,8.27,-8.27,-4.34,4.34,3.86,-3.86,10.23,-10.23
-5.5,5.5,-1.61,1.61,-2.31,2.31,0.5,-0.5,20.0,-20.0,-9.83,9.83,-20.0,20.0,-4.45,4.45,-6.89,6.89,-13.54,13.54,-1.35,1.35,7.08,-7.08,-3.67,3.67,8.27,-8.27,-4.34,4.34,3.86,-3.86,10.23,-10.23
-5.5,5.5,-1.61,1.61,-2.31,2.31,0.5,-0.5,20.0,-20.0,-9.83,9.83,-20.0,20.0,-4.45,4.45,-6.89,6.89,-13.54,13.54,-1.35,1.35,7.08,-7.08,-0.24,0.24,8.27,-8.27,-4.34,4.34,3.86,-3.86,10.23,-10.23
-5.5,5.5,-2.25,2.25,-2.31,2.31,0.5,-0.5,20.0,-20.0,-9.83,9.83,-20.0,20.0,-4.45,4.45,-7.02,7.02,-20.0,20.0,-1.35,1.35,7.08,-7.08,-0.24,0.24,8.27,-8.27,-4.34,4.34,3.86,-3.86,10.23,-10.23
-5.5,5.5,-2.25,2.25,-2.31,2.31,0.5,-0.5,20.0,-20.0,-9.83,9.83,-20.0,20.0,-4.45,4.45,-7.02,7.02,-20.0,20.0,-1.35,1.35,7.08,-7.08,-0.24,0.24,8.27,-8.27,-4.34,4.34,3.86,-3.86,11.24,-11.24
-5.5,5.5,-2.25,2.25,-2.31,2.31,0.5,-0.5,,,-9.83,9.83,-20.0,20.0,-4.45,4.45,-8.06,8.06,-20.0,20.0,-1.35,1.35,7.08,-7.08,-0.24,0.24,8.27,-8.27,-4.34,4.34,3.86,-3.86,11.24,-11.24
-5.5,5.5,-2.25,2.25,-2.31,2.31,0.5,-0.5,,,-9.83,9.83,-20.0,20.0,-4.45,4.45,-8.07,8.07,-20.0,20.0,-1.35,1.35,7.08,-7.08,-0.24,0.24,8.27,-8.27,-4.34,4.34,3.86,-3.86,11.24,-11.24
-5.5,5.5,-2.25,2.25,-2.31,2.31,0.5,-0.5,,,-9.83,9.83,-20.0,20.0,-4.45,4.45,-8.07,8.07,-20.0,20.0,-1.35,1.35,7.08,-7.08,-0.24,0.24,8.27,-8.27,-4.34,4.34,3.86,-3.86,11.24,-11.24
-5.5,5.5,-2.25,2.25,-2.31,2.31,0.5,-0.5,,,-9.83,9.83,-20.0,20.0,-4.91,4.91,-8.07,8.07,-20.0,20.0,-1.35,1.35,7.08,-7.08,-0.24,0.24,8.27,-8.27,-4.34,4.34,3.86,-3.86,11.24,-11.24
-5.5,5.5,-1.77,1.77,-2.31,2.31,0.5,-0.5,,,-9.83,9.83,-20.0,20.0,-4.91,4.91,-8.07,8.07,-20.0,20.0,-1.35,1.35,7.08,-7.08,-0.24,0.24,8.61,-8.61,-5.58,5.58,3.86,-3.86,11.24,-11.24
-5.5,5.5,-1.77,1.77,-2.31,2.31,0.5,-0.5,,,-9.83,9.83,-20.0,20.0,-4.91,4.91,-8.07,8.07,-20.0,20.0,-1.35,1.35,7.08,-7.08,-0.24,0.24,8.61,-8.61,-5.58,5.58,3.86,-3.86,11.24,-11.24
-5.5,5.5,-1.77,1.77,-2.31,2.31,0.5,-0.5,,,-9.83,9.83,-20.0,20.0,-4.91,4.91,-8.07,8.07,-20.0,20.0,-1.35,1.35,7.08,-7.08,-0.24,0.24,8.61,-8.61,-5.58,5.58,3.86,-3.86,11.24,-11.24
-5.5,5.5,-1.74,1.74,-2.31,2.31,0.5,-0.5,,,-9.83,9.83,-20.0,20.0,-4.91,4.91,-8.07,8.07,-20.0,20.0,-1.35,1.35,7.08,-7.08,-0.24,0.24,8.61,-8.61,-5.58,5.58,3.86,-3.86,11.24,-11.24
-5.5,5.5,-1.74,1.74,-0.9,0.9,0.5,-0.5,,,-9.83,9.83,-16.4,16.4,-4.91,4.91,-8.07,8.07,-20.0,20.0,-1.35,1.35,7.08,-7.08,-0.31,0.31,8.61,-8.61,-5.58,5.58,3.86,-3.86,11.24,-11.24
-5.5,5.5,-1.3,1.3,-0.9,0.9,0.5,-0.5,,,-9.83,9.83,-16.4,16.4,-4.91,4.91,-8.07,8.07,-20.0,20.0,-1.35,1.35,7.08,-7.08,-0.34,0.34,8.61,-8.61,-5.58,5.58,3.86,-3.86,11.24,-11.24
-5.5,5.5,-1.3,1.3,-0.9,0.9,2.74,-2.74,,,-9.83,9.83,-16.4,16.4,-4.91,4.91,-8.07,8.07,-20.0,20.0,-1.35,1.35,7.08,-7.08,-0.34,0.34,8.79,-8.79,-5.58,5.58,3.86,-3.86,11.24,-11.24
-5.5,5.5,-1.3,1.3,-0.9,0.9,2.74,-2.74,,,-9.83,9.83,-16.4,16.4,-4.91,4.91,-8.07,8.07,-20.0,20.0,-1.35,1.35,7.08,-7.08,-0.34,0.34,8.79,-8.79,-5.58,5.58,3.86,-3.86,11.24,-11.24
-5.5,5.5,-1.3,1.3,-0.9,0.9,2.74,-2.74,,,-9.83,9.83,-20.0,20.0,-4.62,4.62,-7.25,7.25,-20.0,20.0,-1.35,1.35,7.08,-7.08,-0.34,0.34,8.79,-8.79,-5.58,5.58,3.86,-3.86,11.24,-11.24
-5.5,5.5,-1.3,1.3,-0.9,0.9,2.74,-2.74,,,-9.83,9.83,-20.0,20.0,-4.62,4.62,-7.25,7.25,-20.0,20.0,-1.35,1.35,7.08,-7.08,-0.34,0.34,8.79,-8.79,-5.58,5.58,3.86,-3.86,7.05,-7.05
-5.5,5.5,-1.3,1.3,-1.08,1.08,2.74,-2.74,,,-9.83,9.83,-20.0,20.0,-4.62,4.62,-7.25,7.25,-20.0,20.0,-1.35,1.35,7.08,-7.08,-0.34,0.34,8.79,-8.79,-5.58,5.58,3.86,-3.86,7.05,-7.05
-5.5,5.5,-1.3,1.3,-1.08,1.08,2.74,-2.74,,,-9.83,9.83,-20.0,20.0,-4.62,4.62,-7.25,7.25,-20.0,20.0,-1.35,1.35,7.08,-7.08,-0.34,0.34,8.79,-8.79,-5.58,5.58,3.86,-3.86,7.05,-7.05
-5.5,5.5,-1.81,1.81,-1.08,1.08,2.74,-2.74,,,-9.83,9.83,-20.0,20.0,-4.62,4.62,-7.25,7.25,-20.0,20.0,-1.35,1.35,7.08,-7.08,-0.41,0.41,8.79,-8.79,-5.58,5.58,3.86,-3.86,7.05,-7.05
-5.5,5.5,-1.81,1.81,-1.08,1.08,2.74,-2.74,,,-9.83,9.83,-20.0,20.0,-4.62,4.62,-7.25,7.25,-20.0,20.0,-1.35,1.35,7.08,-7.08,-0.41,0.41,8.79,-8.79,-5.58,5.58,3.86,-3.86,7.05,-7.05
-5.5,5.5,-1.81,1.81,-1.08,1.08,2.74,-2.74,,,-9.83,9.83,-20.0,20.0,-4.59,4.59,-7.25,7.25,-20.0,20.0,-1.35,1.35,7.08,-7.08,-0.41,0.41,8.79,-8.79,-5.58,5.58,3.86,-3.86,19.12,-19.12
-5.5,5.5,-1.81,1.81,-1.08,1.08,2.74,-2.74,,,-9.83,9.83,-20.0,20.0,-4.59,4.59,-7.25,7.25,-20.0,20.0,-1.35,1.35,7.08,-7.08,-0.41,0.41,8.79,-8.79,-5.58,5.58,3.86,-3.86,19.12,-19.12
-5.5,5.5,-1.81,1.81,-1.2,1.2,2.74,-2.74,,,-9.83,9.83,-20.0,20.0,-4.59,4.59,-7.25,7.25,-20.0,20.0,-1.35,1.35,7.49,-7.49,-0.41,0.41,9.01,-9.01,-5.58,5.58,3.86,-3.86,19.12,-19.12
-5.5,5.5,-1.81,1.81,-1.2,1.2,2.74,-2.74,,,-9.83,9.83,-20.0,20.0,-4.59,4.59,-7.25,7.25,-20.0,20.0,-1.35,1.35,7.49,-7.49,-0.41,0.41,9.01,-9.01,-5.58,5.58,3.86,-3.86,19.12,-19.12
-5.5,5.5,-1.81,1.81,-1.2,1.2,2.74,-2.74,,,-9.83,9.83,-20.0,20.0,-4.59,4.59,-7.25,7.25,-20.0,20.0,-1.35,1.35,7.49,-7.49,-0.41,0.41,9.01,-9.01,-5.58,5.58,3.86,-3.86,19.12,-19.12
-5.5,5.5,-1.81,1.81,-1.2,1.2,2.74,-2.74,,,-9.83,9.83,-20.0,20.0,-4.59,4.59,-7.25,7.25,-20.0,20.0,-1.77,1.77,7.49,-7.49,-0.41,0.41,9.01,-9.01,-5.58,5.58,3.86,-3.86,19.12,-19.12
-5.5,5.5,-1.81,1.81,-1.2,1.2,2.74,-2.74,,,-9.83,9.83,-20.0,20.0,-4.59,4.59,-7.25,7.25,-20.0,20.0,-1.77,1.77,7.49,-7.49,-0.41,0.41,9.01,-9.01,-5.58,5.58,3.86,-3.86,19.12,-19.12
-5.5,5.5,-1.81,1.81,-1.2,1.2,2.74,-2.74,,,-9.99,9.99,-20.0,20.0,-4.59,4.59,-7.25,7.25,-20.0,20.0,-1.77,1.77,7.49,-7.49,-0.5,0.5,9.01,-9.01,-5.58,5.58,3.86,-3.86,19.12,-19.12
-5.5,5.5,-1.81,1.81,-1.2,1.2,2.74,-2.74,,,-9.99,9.99,,,-4.59,4.59,-7.25,7.25,-20.0,20.0,-1.77,1.77,7.49,-7.49,-0.5,0.5,9.01,-9.01,-5.58,5.58,3.86,-3.86,19.12,-19.12
-5.5,5.5,-1.81,1.81,-1.2,1.2,2.74,-2.74,,,-9.99,9.99,,,-4.59,4.59,-7.25,7.25,-20.0,20.0,-1.77,1.77,7.49,-7.49,-0.5,0.5,9.01,-9.01,-5.58,5.58,3.86,-3.86,19.12,-19.12
-5.5,5.5,-1.81,1.81,-1.2,1.2,2.74,-2.74,,,-9.99,9.99,,,-4.59,4.59,-7.25,7.25,-20.0,20.0,-1.77,1.77,10.54,-10.54,-0.5,0.5,9.01,-9.01,-5.58,5.58,3.86,-3.86,19.12,-19.12
-5.5,5.5,-1.81,1.81,-1.2,1.2,2.74,-2.74,,,-9.99,9.99,,,-4.59,4.59,-7.25,7.25,-20.0,20.0,-1.77,1.77,10.54,-10.54,-0.5,0.5,9.01,-9.01,-5.31,5.31,3.86,-3.86,19.12,-19.12
-5.5,5.5,-1.81,1.81,-1.2,1.2,2.74,-2.74,,,-9.99,9.99,,,-4.59,4.59,-7.25,7.25,-20.0,20.0,-1.77,1.77,10.54,-10.54,-0.5,0.5,9.01,-9.01,-5.31,5.31,3.86,-3.86,19.87,-19.87
-5.5,5.5,-1.81,1.81,-1.2,1.2,2.74,-2.74,,,-9.99,9.99,,,-4.59,4.59,-7.25,7.25,-20.0,20.0,-1.77,1.77,10.54,-10.54,-0.5,0.5,9.01,-9.01,-5.31,5.31,3.86,-3.86,19.87,-19.87
-5.5,5.5,-1.81,1.81,-1.2,1.2,2.74,-2.74,,,-9.99,9.99,,,-4.58,4.58,-7.25,7.25,-20.0,20.0,-1.77,1.77,10.54,-10.54,-0.5,0.5,9.01,-9.01,-5.31,5.31,3.86,-3.86,19.87,-19.87
-4.44,4.44,-1.81,1.81,-1.2,1.2,2.74,-2.74,,,-9.99,9.99,,,-4.58,4.58,-7.87,7.87,-20.0,20.0,-1.77,1.77,10.54,-10.54,-0.5,0.5,9.01,-9.01,-5.31,5.31,3.86,-3.86,19.87,-19.87
-4.44,4.44,-1.81,1.81,-1.2,1.2,2.74,-2.74,,,-9.99,9.99,,,-4.58,4.58,-7.87,7.87,-20.0,20.0,-1.77,1.77,10.54,-10.54,-0.5,0.5,9.01,-9.01,-5.31,5.31,3.86,-3.86,19.87,-19.87
-4.44,4.44,-1.81,1.81,-1.2,1.2,2.74,-2.74,,,-9.99,9.99,,,-4.58,4.58,-7.87,7.87,-20.0,20.0,-1.77,1.77,10.54,-10.54,-0.5,0.5,9.01,-9.01,-5.31,5.31,3.86,-3.86,19.87,-19.87
-4.44,4.44,-1.81,1.81,-1.2,1.2,2.74,-2.74,,,-9.99,9.99,,,-4.58,4.58,-7.85,7.85,-20.0,20.0,-1.77,1.77,10.54,-10.54,-0.5,0.5,9.01,-9.01,-5.31,5.31,3.86,-3.86,19.87,-19.87
-4.44,4.44,-1.81,1.81,-1.2,1.2,2.74,-2.74,,,-9.99,9.99,,,-4.58,4.58,-7.85,7.85,-20.0,20.0,-1.77,1.77,10.54,-10.54,-0.5,0.5,9.01,-9.01,-5.31,5.31,3.86,-3.86,19.9,-19.9
-4.44,4.44,-1.81,1.81,-1.2,1.2,2.74,-2.74,,,-9.99,9.99,,,-4.58,4.58,-7.85,7.85,-20.0,20.0,-1.77,1.77,10.54,-10.54,-0.5,0.5,9.01,-9.01,-5.31,5.31,3.86,-3.86,19.9,-19.9
-4.44,4.44,-1.81,1.81,-1.2,1.2,2.74,-2.74,,,-9.99,9.99,,,-4.58,4.58,-7.85,7.85,-20.0,20.0,-1.77,1.77,10.54,-10.54,-0.5,0.5,8.64,-8.64,-5.31,5.31,3.86,-3.86,12.09,-12.09
-4.44,4.44,-1.81,1.81,-1.2,1.2,2.74,-2.74,,,-13.36,13.36,,,-4.58,4.58,-7.85,7.85,-20.0,20.0,-1.77,1.77,10.54,-10.54,-0.5,0.5,8.64,-8.64,-5.31,5.31,3.86,-3.86,12.06,-12.06
-4.44,4.44,-1.81,1.81,-1.2,1.2,2.74,-2.74,,,-13.36,13.36,,,-4.58,4.58,-7.85,7.85,-20.0,20.0,-1.77,1.77,10.54,-10.54,-0.5,0.5,8.64,-8.64,-5.31,5.31,3.86,-3.86,12.06,-12.06
-4.44,4.44,-1.81,1.81,-1.2,1.2,2.74,-2.74,,,-13.36,13.36,,,-4.58,4.58,-7.85,7.85,-20.0,20.0,-1.77,1.77,8.89,-8.89,-0.5,0.5,8.57,-8.57,-5.31,5.31,3.86,-3.86,12.06,-12.06
-4.44,4.44,-1.81,1.81,-1.2,1.2,2.74,-2.74,,,-13.36,13.36,,,-4.58,4.58,-7.85,7.85,-20.0,20.0,-1.77,1.77,8.89,-8.89,-0.5,0.5,8.57,-8.57,-5.31,5.31,3.86,-3.86,12.06,-12.06
-4.44,4.44,-1.81,1.81,-1.2,1.2,1.43,-1.43,,,-13.36,13.36,,,-4.58,4.58,-7.85,7.85,-20.0,20.0,-1.77,1.77,8.89,-8.89,-0.5,0.5,8.57,-8.57,-5.31,5.31,3.86,-3.86,12.06,-12.06
-4.44,4.44,-1.81,1.81,-1.2,1.2,1.43,-1.43,,,-13.36,13.36,,,-4.58,4.58,-7.85,7.85,-20.0,20.0,-1.47,1.47,8.89,-8.89,-0.5,0.5,9.03,-9.03,-5.31,5.31,3.86,-3.86,12.06,-12.06
-4.44,4.44,-1.81,1.81,-1.2,1.2,1.43,-1.43,,,-13.36,13.36,,,-4.58,4.58,-7.85,7.85,-20.0,20.0,-1.47,1.47,8.89,-8.89,-0.5,0.5,9.03,-9.03,-5.31,5.31,3.86,-3.86,12.06,-12.06
-4.44,4.44,-1.81,1.81,-1.2,1.2,1.43,-1.43,,,-13.36,13.36,,,-4.58,4.58,-7.85,7.85,-20.0,20.0,-1.47,1.47,8.89,-8.89,-0.5,0.5,9.03,-9.03,-5.31,5.31,3.86,-3.86,12.06,-12.06
-4.44,4.44,-1.81,1.81,-1.2,1.2,1.43,-1.43,,,-13.36,13.36,,,-4.58,4.58,-7.85,7.85,-20.0,20.0,-1.47,1.47,8.89,-8.89,-0.5,0.5,9.03,-9.03,-5.31,5.31,3.86,-3.86,12.06,-12.06
-4.44,4.44,-1.81,1.81,-1.2,1.2,1.43,-1.43,,,-13.36,13.36,,,-4.58,4.58,-7.85,7.85,-20.0,20.0,-1.47,1.47,20.0,-20.0,-0.5,0.5,9.03,-9.03,-5.31,5.31,3.86,-3.86,11.87,-11.87
-4.9,4.9,-1.81,1.81,-1.2,1.2,1.43,-1.43,,,-13.36,13.36,,,-4.58,4.58,-7.85,7.85,-20.0,20.0,-1.47,1.47,20.0,-20.0,-0.5,0.5,9.03,-9.03,-5.31,5.31,3.86,-3.86,14.07,-14.07
-4.9,4.9,-1.81,1.81,-1.2,1.2,1.43,-1.43,,,-13.36,13.36,,,-4.58,4.58,-7.85,7.85,-20.0,20.0,-1.47,1.47,20.0,-20.0,-0.5,0.5,8.7,-8.7,-5.31,5.31,3.86,-3.86,14.07,-14.07
-4.9,4.9,-1.81,1.81,-1.2,1.2,1.43,-1.43,,,-13.36,13.36,,,-4.58,4.58,-7.85,7.85,-20.0,20.0,-1.47,1.47,20.0,-20.0,-0.5,0.5,8.7,-8.7,-5.31,5.31,3.86,-3.86,14.07,-14.07
-4.9,4.9,-0.98,0.98,-1.2,1.2,1.43,-1.43,,,-13.36,13.36,,,-4.58,4.58,-7.85,7.85,-20.0,20.0,-1.47,1.47,20.0,-20.0,-0.5,0.5,8.7,-8.7,-5.31,5.31,3.86,-3.86,14.07,-14.07
-4.9,4.9,-0.98,0.98,-1.2,1.2,1.43,-1.43,,,-9.17,9.17,,,-4.58,4.58,-7.85,7.85,-20.0,20.0,-1.47,1.47,20.0,-20.0,-0.5,0.5,8.7,-8.7,-5.31,5.31,3.86,-3.86,14.07,-14.07
-4.9,4.9,-0.98,0.98,-1.2,1.2,1.43,-1.43,,,-9.17,9.17,,,-4.58,4.58,-7.85,7.85,-20.0,20.0,-1.47,1.47,20.0,-20.0,-0.5,0.5,8.7,-8.7,-5.31,5.31,3.86,-3.86,14.07,-14.07
-4.9,4.9,-0.98,0.98,-1.2,1.2,1.43,-1.43,,,-9.17,9.17,,,-4.58,4.58,-7.85,7.85,-20.0,20.0,-1.47,1.47,20.0,-20.0,-0.5,0.5,8.7,-8.7,-5.31,5.31,3.86,-3.86,14.07,-14.07
-4.9,4.9,-0.98,0.98,-1.2,1.2,1.43,-1.43,,,-9.17,9.17,,,-4.58,4.58,-7.85,7.85,-20.0,20.0,-1.47,1.47,20.0,-20.0,-0.5,0.5,8.7,-8.7,-5.31,5.31,3.86,-3.86,14.07,-14.07
-4.9,4.9,-0.98,0.98,-1.2,1.2,1.43,-1.43,,,-9.17,9.17,,,-4.58,4.58,-7.85,7.85,-20.0,20.0,-1.47,1.47,20.0,-20.0,-0.5,0.5,8.7,-8.7,-5.31,5.31,3.86,-3.86,12.16,-12.16
-4.9,4.9,-0.98,0.98,-1.2,1.2,1.43,-1.43,,,-9.17,9.17,,,-4.58,4.58,-2.39,2.39,-20.0,20.0,-1.47,1.47,20.0,-20.0,-0.5,0.5,8.7,-8.7,-5.31,5.31,3.86,-3.86,12.16,-12.16
-4.9,4.9,-0.98,0.98,-1.2,1.2,1.43,-1.43,,,-9.17,9.17,,,-4.58,4.58,-2.39,2.39,-20.0,20.0,-1.47,1.47,20.0,-20.0,-0.5,0.5,8.93,-8.93,-5.31,5.31,3.86,-3.86,11.87,-11.87
-4.9,4.9,-0.98,0.98,-1.2,1.2,1.43,-1.43,,,-9.17,9.17,,,-4.58,4.58,-2.39,2.39,-20.0,20.0,-1.47,1.47,20.0,-20.0,-0.5,0.5,8.93,-8.93,-5.31,5.31,3.86,-3.86,11.87,-11.87
-4.9,4.9,-0.98,0.98,-1.2,1.2,1.43,-1.43,,,-9.17,9.17,,,-4.58,4.58,-2.39,2.39,-20.0,20.0,-1.47,1.47,20.0,-20.0,-0.5,0.5,8.93,-8.93,-5.31,5.31,3.86,-3.86,11.87,-11.87
-4.9,4.9,-0.98,0.98,-1.2,1.2,1.43,-1.43,,,-9.17,9.17,,,-4.58,4.58,-11.44,11.44,-20.0,20.0,-1.47,1.47,20.0,-20.0,-0.5,0.5,8.93,-8.93,-5.31,5.31,3.86,-3.86,11.87,-11.87
-4.9,4.9,-0.98,0.98,-1.2,1.2,1.43,-1.43,,,-9.17,9.17,,,-4.58,4.58,-11.44,11.44,-20.0,20.0,-1.47,1.47,20.0,-20.0,-0.37,0.37,8.93,-8.93,-5.31,5.31,3.86,-3.86,11.87,-11.87
-4.9,4.9,-0.98,0.98,-1.2,1.2,1.43,-1.43,,,-9.17,9.17,,,-4.58,4.58,-11.65,11.65,-20.0,20.0,-1.47,1.47,20.0,-20.0,-0.37,0.37,8.93,-8.93,-5.31,5.31,3.86,-3.86,11.87,-11.87
-4.64,4.64,-0.98,0.98,-1.2,1.2,1.43,-1.43,,,-9.17,9.17,,,-4.58,4.58,-11.65,11.65,-20.0,20.0,-1.47,1.47,20.0,-20.0,-0.37,0.37,8.93,-8.93,-5.31,5.31,3.86,-3.86,11.87,-11.87
-4.64,4.64,-0.98,0.98,-1.2,1.2,1.43,-1.43,,,-9.17,9.17,,,-4.58,4.58,-11.65,11.65,-20.0,20.0,-1.47,1.47,20.0,-20.0,-0.37,0.37,8.93,-8.93,-5.31,5.31,3.86,-3.86,12.43,-12.43
-4.64,4.64,-0.98,0.98,-1.2,1.2,1.43,-1.43,,,-9.17,9.17,,,-4.43,4.43,-11.65,11.65,-20.0,20.0,-1.47,1.47,20.0,-20.0,-0.37,0.37,8.93,-8.93,-5.31,5.31,3.86,-3.86,12.43,-12.43
-4.64,4.64,-0.98,0.98,-1.2,1.2,1.43,-1.43,,,-9.17,9.17,,,-4.43,4.43,-11.65,11.65,-18.12,18.12,-1.47,1.47,20.0,-20.0,-0.37,0.37,8.93,-8.93,-5.31,5.31,3.86,-3.86,12.43,-12.43
-4.64,4.64,-0.98,0.98,-1.2,1.2,1.43,-1.43,,,-9.17,9.17,,,-4.43,4.43,-11.65,11.65,-17.66,17.66,-1.47,1.47,20.0,-20.0,-0.37,0.37,8.93,-8.93,-5.31,5.31,3.86,-3.86,12.43,-12.43
-4.64,4.64,-0.98,0.98,-1.2,1.2,1.43,-1.43,,,-9.17,9.17,,,-4.43,4.43,-15.85,15.85,-17.66,17.66,-1.47,1.47,,,-0.37,0.37,8.93,-8.93,-5.31,5.31,3.86,-3.86,12.43,-12.43
-4.64,4.64,-0.98,0.98,-7.25,7.25,1.43,-1.43,,,-9.17,9.17,,,-4.43,4.43,-15.85,15.85,-17.66,17.66,-1.47,1.47,,,-0.37,0.37,8.93,-8.93,-5.31,5.31,3.86,-3.86,12.43,-12.43
-4.64,4.64,-0.98,0.98,-7.25,7.25,1.43,-1.43,,,-9.17,9.17,,,-4.43,4.43,-15.85,15.85,-17.66,17.66,-1.47,1.47,,,-0.37,0.37,8.93,-8.93,-5.31,5.31,3.86,-3.86,12.43,-12.43
-4.64,4.64,-0.98,0.98,-7.25,7.25,1.43,-1.43,,,-9.17,9.17,,,-4.43,4.43,-15.85,15.85,-17.66,17.66,-1.47,1.47,,,-0.37,0.37,8.93,-8.93,-5.31,5.31,3.86,-3.86,12.43,-12.43
-4.64,4.64,-0.98,0.98,-7.25,7.25,1.43,-1.43,,,-9.17,9.17,,,-4.43,4.43,-15.85,15.85,-17.66,17.66,-1.47,1.47,,,-0.37,0.37,8.93,-8.93,-5.31,5.31,3.86,-3.86,12.43,-12.43
-4.64,4.64,-0.98,0.98,-7.25,7.25,1.43,-1.43,,,-9.17,9.17,,,-4.43,4.43,-15.85,15.85,-17.66,17.66,-1.47,1.47,,,-0.37,0.37,8.93,-8.93,-5.31,5.31,3.86,-3.86,12.43,-12.43
-4.64,4.64,-0.98,0.98,-7.25,7.25,1.43,-1.43,,,-9.17,9.17,,,-4.43,4.43,-15.85,15.85,-17.66,17.66,-1.47,1.47,,,-0.37,0.37,8.93,-8.93,-5.31,5.31,3.86,-3.86,12.43,-12.43
-4.64,4.64,-0.98,0.98,-7.25,7.25,1.43,-1.43,,,-9.17,9.17,,,-4.43,4.43,-15.85,15.85,-17.66,17.66,-1.47,1.47,,,-0.37,0.37,8.93,-8.93,-5.31,5.31,3.86,-3.86,14.85,-14.85
-4.64,4.64,-0.98,0.98,-7.25,7.25,1.43,-1.43,,,-9.17,9.17,,,-4.43,4.43,-15.85,15.85,-17.66,17.66,-1.47,1.47,,,-0.37,0.37,13.43,-13.43,-5.31,5.31,3.86,-3.86,14.85,-14.85
-4.64,4.64,-0.98,0.98,-7.25,7.25,1.43,-1.43,,,-9.17,9.17,,,-4.43,4.43,-10.18,10.18,-20.0,20.0,-1.47,1.47,,,-0.37,0.37,13.43,-13.43,-5.31,5.31,3.86,-3.86,14.85,-14.85
-4.64,4.64,-0.98,0.98,-7.25,7.25,1.43,-1.43,,,-9.81,9.81,,,-4.43,4.43,-10.18,10.18,-20.0,20.0,-1.47,1.47,,,-0.37,0.37,13.43,-13.43,-5.31,5.31,3.86,-3.86,14.85,-14.85
